id,home,away,part_of_competition,Time,Event,Outcome,Team,Club,Player,Goalkeeper,attendance,time (utc),date,year
289865.0,Real Salt Lake,Chicago Fire FC, Regular Season 2010,45',Álvaro Saborío Penalty - Scored,Goal,Home,Real Salt Lake,Alvaro Saborio,Sean Johnson,18675,20:00,"Saturday, September 18",2010.0
289877.0,New England Revolution,Columbus Crew SC, Regular Season 2010,77',Guillermo Barros Schelotto Penalty - Scored,Goal,Away,Columbus Crew SC,Guillermo Barros Schelotto,Matt Reis,11589,23:30,"Saturday, September 25",2010.0
289848.0,Chicago Fire FC,LA Galaxy, Regular Season 2010,22',Landon Donovan Penalty - Missed,Missed,Away,LA Galaxy,Landon Donovan,Sean Johnson,20418,20:00,"Saturday, September 4",2010.0
289895.0,Sporting Kansas City,Seattle Sounders FC, Regular Season 2010,83',Davy Arnaud Penalty - Scored,Goal,Home,Sporting Kansas City,Davy Arnaud,Kasey Keller,10385,00:30,"Saturday, October 9",2010.0
289906.0,San Jose Earthquakes,Chivas USA, Regular Season 2010,54',Chris Wondolowski Penalty - Scored,Goal,Home,San Jose Earthquakes,Chris Wondolowski,Zach Thornton,10351,02:00,"Wednesday, October 20",2010.0
289909.0,Colorado Rapids,Real Salt Lake, Regular Season 2010,90',Álvaro Saborío Penalty - Scored,Goal,Away,Real Salt Lake,Alvaro Saborio,Matt Pickens,16384,01:00,"Saturday, October 23",2010.0
289913.0,Columbus Crew SC,Philadelphia Union, Regular Season 2010,14',Guillermo Barros Schelotto Penalty - Scored,Goal,Home,Columbus Crew SC,Guillermo Barros Schelotto,Brad Knighton,14109,20:00,"Sunday, October 24",2010.0
289774.0,Philadelphia Union,Seattle Sounders FC, Regular Season 2010,59',Pat Noonan Penalty - Saved,Goalkeeper save,Away,Seattle Sounders FC,Pat Noonan,Chris Seitz,18755,21:00,"Sunday, June 27",2010.0
289808.0,Houston Dynamo,New York Red Bulls, Regular Season 2010,38',Brad Davis Penalty - Missed,Missed,Home,Houston Dynamo,Brad Davis,Bouna Coundoul,14183,00:30,"Saturday, July 31",2010.0
289856.0,Seattle Sounders FC,Real Salt Lake, Regular Season 2010,30',Robbie Findley Penalty - Saved,Goalkeeper save,Away,Real Salt Lake,Robbie Findley,Kasey Keller,36078,03:00,"Thursday, September 9",2010.0
289872.0,FC Dallas,New England Revolution, Regular Season 2010,34',David Ferreira Penalty - Missed,Missed,Home,FC Dallas,David Ferreira,Matt Reis,10617,00:30,"Wednesday, September 22",2010.0
289819.0,FC Dallas,Philadelphia Union, Regular Season 2010,23',David Ferreira Penalty - Scored,Goal,Home,FC Dallas,David Ferreira,Chris Seitz,10618,23:00,"Sunday, August 8",2010.0
289888.0,FC Dallas,Chicago Fire FC, Regular Season 2010,66',Jeff Cunningham Penalty - Scored,Goal,Home,FC Dallas,Jeff Cunningham,Sean Johnson,10151,00:30,"Saturday, October 2",2010.0
289815.0,Toronto FC,Chivas USA, Regular Season 2010,65',Giancarlo Maldonado Penalty - Scored,Goal,Away,Chivas USA,Giancarlo Maldonado,Stefan Frei,20060,20:00,"Saturday, August 7",2010.0
289706.0,Columbus Crew SC,Real Salt Lake, Regular Season 2010,38',Guillermo Barros Schelotto Penalty - Scored,Goal,Home,Columbus Crew SC,Guillermo Barros Schelotto,Nick Rimando,11298,23:30,"Saturday, April 24",2010.0
289813.0,LA Galaxy,Chicago Fire FC, Regular Season 2010,80',Landon Donovan Penalty - Scored,Goal,Home,LA Galaxy,Landon Donovan,Sean Johnson,20281,23:30,"Sunday, August 1",2010.0
289680.0,Sporting Kansas City,DC United, Regular Season 2010,70',Jack Jewsbury Penalty - Scored,Goal,Home,Sporting Kansas City,Jack Jewsbury,Troy Perkins,10385,00:30,"Saturday, March 27",2010.0
289683.0,Houston Dynamo,Real Salt Lake, Regular Season 2010,53',Brad Davis Penalty - Scored,Goal,Home,Houston Dynamo,Brad Davis,Nick Rimando,11312,01:00,"Thursday, April 1",2010.0
289814.0,Philadelphia Union,Columbus Crew SC, Regular Season 2010,45',Sebastien Le Toux Penalty - Scored,Goal,Home,Philadelphia Union,Sebastien Le Toux,Will Hesmer,17251,00:00,"Thursday, August 5",2010.0
289683.0,Houston Dynamo,Real Salt Lake, Regular Season 2010,55',Brad Davis Penalty - Scored,Goal,Home,Houston Dynamo,Brad Davis,Nick Rimando,11312,01:00,"Thursday, April 1",2010.0
289685.0,Colorado Rapids,Chicago Fire FC, Regular Season 2010,41',Conor Casey Penalty - Scored,Goal,Home,Colorado Rapids,Conor Casey,Andrew Dykstra,12642,20:00,"Saturday, April 3",2010.0
289685.0,Colorado Rapids,Chicago Fire FC, Regular Season 2010,50',Brian McBride Penalty - Scored,Goal,Away,Chicago Fire FC,Brian McBride,Matt Pickens,12642,20:00,"Saturday, April 3",2010.0
289691.0,FC Dallas,Columbus Crew SC, Regular Season 2010,29',Jeff Cunningham Penalty - Scored,Goal,Home,FC Dallas,Jeff Cunningham,William Hesmer,8145,00:30,"Saturday, April 10",2010.0
289700.0,New York Red Bulls,FC Dallas, Regular Season 2010,90',Juan Pablo Angel Penalty - Scored,Goal,Home,New York Red Bulls,Juan Pablo Angel,Dario Sala,18075,23:30,"Saturday, April 17",2010.0
289703.0,Colorado Rapids,Toronto FC, Regular Season 2010,24',Conor Casey Penalty - Scored,Goal,Home,Colorado Rapids,Conor Casey,Stefan Frei,10945,21:00,"Sunday, April 18",2010.0
289703.0,Colorado Rapids,Toronto FC, Regular Season 2010,58',Dwayne De Rosario Penalty - Scored,Goal,Away,Toronto FC,Dwayne De Rosario,Matt Pickens,10945,21:00,"Sunday, April 18",2010.0
289703.0,Colorado Rapids,Toronto FC, Regular Season 2010,85',Conor Casey Penalty - Scored,Goal,Home,Colorado Rapids,Conor Casey,Stefan Frei,10945,21:00,"Sunday, April 18",2010.0
289704.0,FC Dallas,Seattle Sounders FC, Regular Season 2010,26',Jeff Cunningham Penalty - Scored,Goal,Home,FC Dallas,Jeff Cunningham,Kasey Seller,8016,00:00,"Thursday, April 22",2010.0
289704.0,FC Dallas,Seattle Sounders FC, Regular Season 2010,90',Jeff Cunningham Penalty - Scored,Goal,Home,FC Dallas,Jeff Cunningham,Kasey Seller,8016,00:00,"Thursday, April 22",2010.0
289705.0,New York Red Bulls,Philadelphia Union, Regular Season 2010,65',Juan Pablo Angel Penalty - Scored,Goal,Home,New York Red Bulls,Juan Pablo Angel,Chris Seitz,13667,20:00,"Saturday, April 24",2010.0
289696.0,Toronto FC,Philadelphia Union, Regular Season 2010,80',Dwayne De Rosario Penalty - Scored,Goal,Home,Toronto FC,Dwayne De Rosario,Chris Seitz,21978,15:00,"Thursday, April 15",2010.0
289710.0,Chivas USA,San Jose Earthquakes, Regular Season 2010,41',Chris Wondolowski Penalty - Scored,Goal,Away,San Jose Earthquakes,Chris Wondolowski,Dan Kennedy,14414,02:30,"Saturday, April 24",2010.0
289807.0,Colorado Rapids,FC Dallas, Regular Season 2010,26',Mehdi Ballouchy Penalty - Scored,Goal,Home,Colorado Rapids,Mehdi Ballouchy,Kevin Hartman,11641,20:00,"Saturday, July 31",2010.0
289808.0,Houston Dynamo,New York Red Bulls, Regular Season 2010,21',Brad Davis Penalty - Scored,Goal,Home,Houston Dynamo,Brad Davis,Bouna Coundoul,14183,00:30,"Saturday, July 31",2010.0
289813.0,LA Galaxy,Chicago Fire FC, Regular Season 2010,36',Landon Donovan Penalty - Scored,Goal,Home,LA Galaxy,Landon Donovan,Sean Johnson,20281,23:30,"Sunday, August 1",2010.0
289798.0,DC United,LA Galaxy, Regular Season 2010,58',Landon Donovan Penalty - Scored,Goal,Away,LA Galaxy,Landon Donovan,Troy Perkins,20586,23:30,"Sunday, July 18",2010.0
289784.0,Chicago Fire FC,Real Salt Lake, Regular Season 2010,39',Robbie Findley Penalty - Scored,Goal,Away,Real Salt Lake,Robbie Findley,Andrew Dykstra,13157,01:30,"Thursday, July 8",2010.0
289779.0,FC Dallas,Sporting Kansas City, Regular Season 2010,58',David Ferreira Penalty - Scored,Goal,Home,FC Dallas,David Ferreira,Eric Kronberg,11222,00:30,"Saturday, July 3",2010.0
289794.0,Philadelphia Union,Toronto FC, Regular Season 2010,90',Sebastien Le Toux Penalty - Scored,Goal,Home,Philadelphia Union,Sebastien Le Toux,Stefan Frei,18493,19:30,"Saturday, July 17",2010.0
289774.0,Philadelphia Union,Seattle Sounders FC, Regular Season 2010,53',Sebastien Le Toux Penalty - Scored,Goal,Home,Philadelphia Union,Sebastien Le Toux,Kasey Keller,18755,21:00,"Sunday, June 27",2010.0
289773.0,Chivas USA,FC Dallas, Regular Season 2010,60',David Ferreira Penalty - Scored,Goal,Away,FC Dallas,David Ferreira,Dan Kennedy,13083,02:30,"Saturday, June 26",2010.0
289749.0,DC United,Chivas USA, Regular Season 2010,89',Carey Talley Penalty - Scored,Goal,Home,DC United,Carey Talley,Dan Kennedy,13125,23:30,"Saturday, May 29",2010.0
289734.0,Columbus Crew SC,Chivas USA, Regular Season 2010,90',Guillermo Barros Schelotto Penalty - Scored,Goal,Home,Columbus Crew SC,Guillermo Barros Schelotto,Dan Kennedy,12669,23:30,"Saturday, May 15",2010.0
289716.0,Real Salt Lake,Toronto FC, Regular Season 2010,88',Dwayne De Rosario Penalty - Scored,Goal,Away,Toronto FC,Dwayne De Rosario,Nick Rimando,14661,01:00,"Saturday, May 1",2010.0
314336.0,Columbus Crew SC,Houston Dynamo, Regular Season 2011,74',Andrés Mendoza Penalty - Scored,Goal,Home,Columbus Crew SC,Andres Mendoza,Tally Hall,9737,23:30,"Wednesday, September 14",2011.0
314354.0,Vancouver Whitecaps,Seattle Sounders FC, Regular Season 2011,34',Brad Evans Penalty - Scored,Goal,Away,Seattle Sounders FC,Brad Evans,Joe Cannon,20636,02:30,"Saturday, September 24",2011.0
314352.0,New York Red Bulls,Portland Timbers, Regular Season 2011,65',Luke Rodgers Penalty - Scored,Goal,Home,New York Red Bulls,Luke Rodgers,Troy Perkins,12374,23:30,"Saturday, September 24",2011.0
314342.0,Houston Dynamo,San Jose Earthquakes, Regular Season 2011,46',Brad Davis Penalty - Scored,Goal,Home,Houston Dynamo,Brad Davis,Jon Busch,10362,00:30,"Saturday, September 17",2011.0
314357.0,Chicago Fire FC,New England Revolution, Regular Season 2011,4',Sebastian Grazzini Penalty - Scored,Goal,Home,Chicago Fire FC,Sebastian Grazzini,Matt Reis,21000,20:00,"Sunday, September 25",2011.0
314336.0,Columbus Crew SC,Houston Dynamo, Regular Season 2011,63',Andrés Mendoza Penalty - Scored,Goal,Home,Columbus Crew SC,Andres Mendoza,Tally Hall,9737,23:30,"Wednesday, September 14",2011.0
314318.0,Seattle Sounders FC,Columbus Crew SC, Regular Season 2011,16',Mauro Rosales Penalty - Scored,Goal,Home,Seattle Sounders FC,Mauro Rosales,William Hesmer,36364,20:00,"Saturday, August 27",2011.0
314326.0,Philadelphia Union,New England Revolution, Regular Season 2011,20',Rajko Lekic Penalty - Scored,Goal,Away,New England Revolution,Rajko Lekic,Faryd Mondragón,20512,00:00,"Wednesday, September 7",2011.0
314318.0,Seattle Sounders FC,Columbus Crew SC, Regular Season 2011,59',Jeff Cunningham Penalty - Scored,Goal,Away,Columbus Crew SC,Jeff Cunningham,Kasey Keller,36364,20:00,"Saturday, August 27",2011.0
314301.0,Philadelphia Union,FC Dallas, Regular Season 2011,84',Sebastien Le Toux Penalty - Scored,Goal,Home,Philadelphia Union,Sebastien Le Toux,Kevin Hartman,18544,00:00,"Saturday, August 13",2011.0
314308.0,Columbus Crew SC,Philadelphia Union, Regular Season 2011,49',Andrés Mendoza Penalty - Scored,Goal,Home,Columbus Crew SC,Andres Mendoza,Faryd Mondragón,12569,23:30,"Saturday, August 20",2011.0
314303.0,San Jose Earthquakes,Colorado Rapids, Regular Season 2011,39',Caleb Folan Penalty - Scored,Goal,Away,Colorado Rapids,Caleb Folan,Jon Busch,10525,02:30,"Saturday, August 13",2011.0
314302.0,Sporting Kansas City,LA Galaxy, Regular Season 2011,90',Omar Bravo Penalty - Scored,Goal,Home,Sporting Kansas City,Omar Bravo,Josh Saunders,20512,22:00,"Monday, September 5",2011.0
314358.0,Sporting Kansas City,Columbus Crew SC, Regular Season 2011,15',Kei Kamara Penalty - Scored,Goal,Home,Sporting Kansas City,Kei Kamara,William Hesmer,14858,00:30,"Wednesday, September 28",2011.0
314326.0,Philadelphia Union,New England Revolution, Regular Season 2011,79',Sebastien Le Toux Penalty - Scored,Goal,Home,Philadelphia Union,Sebastien Le Toux,Matt Reis,20512,00:00,"Wednesday, September 7",2011.0
314375.0,DC United,Chicago Fire FC, Regular Season 2011,89',Dwayne De Rosario Penalty - Scored,Goal,Home,DC United,Dwayne De Rosario,Sean Johnson,19271,23:30,"Saturday, October 15",2011.0
314205.0,New York Red Bulls,New England Revolution, Regular Season 2011,35',Shalrie Joseph Penalty - Saved,Goalkeeper save,Away,New England Revolution,Shalrie Joseph,Bouna Coundoul,20829,00:30,"Friday, June 10",2011.0
314392.0,Colorado Rapids,Sporting Kansas City, Conference Semi-finals,59',Teal Bunbury Penalty - Scored,Goal,Away,Sporting Kansas City,Teal Bunbury,Matt Pickens,10525,23:00,"Sunday, October 30",2011.0
314301.0,Philadelphia Union,FC Dallas, Regular Season 2011,33',Sebastien Le Toux Penalty - Scored,Goal,Home,Philadelphia Union,Sebastien Le Toux,Kevin Hartman,18544,00:00,"Saturday, August 13",2011.0
312221.0,New York Red Bulls,Seattle Sounders FC, Regular Season 2011,8',Thierry Henry Penalty - Saved,Goalkeeper save,Home,New York Red Bulls,Thierry Henry,Kasey Keller,20982,23:30,"Saturday, March 19",2011.0
314136.0,Vancouver Whitecaps,FC Dallas, Regular Season 2011,27',David Ferreira Penalty - Missed,Missed,Away,FC Dallas,David Ferreira,Jay Nolly,19394,23:00,"Saturday, April 23",2011.0
314144.0,New York Red Bulls,Sporting Kansas City, Regular Season 2011,13',Rafael Márquez Penalty - Saved,Goalkeeper save,Home,New York Red Bulls,Rafael,Jimmy Nielsen,20982,23:30,"Saturday, April 30",2011.0
314180.0,New York Red Bulls,Colorado Rapids, Regular Season 2011,27',Jeff Larentowicz Penalty - Saved,Goalkeeper save,Away,Colorado Rapids,Jeff Larentowicz,Bouna Coundoul,15814,00:00,"Wednesday, May 25",2011.0
314242.0,LA Galaxy,Seattle Sounders FC, Regular Season 2011,17',Fredy Montero Penalty - Saved,Goalkeeper save,Away,Seattle Sounders FC,Fredy Montero,Donovan Ricketts,27000,02:30,"Monday, July 4",2011.0
314245.0,Vancouver Whitecaps,Columbus Crew SC, Regular Season 2011,73',Terry Dunfield Penalty - Saved,Goalkeeper save,Home,Vancouver Whitecaps,Terry Dunfield,William Hesmer,20181,02:00,"Wednesday, July 6",2011.0
314263.0,DC United,New England Revolution, Regular Season 2011,43',Charlie Davies Penalty - Missed,Missed,Home,DC United,Charlie Davies,Matt Reis,13603,23:30,"Wednesday, July 20",2011.0
314295.0,Vancouver Whitecaps,Chicago Fire FC, Regular Season 2011,43',Eric Hassli Penalty - Saved,Goalkeeper save,Home,Vancouver Whitecaps,Eric Hassli,Sean Johnson,19394,23:00,"Sunday, August 7",2011.0
314328.0,Seattle Sounders FC,Real Salt Lake, Regular Season 2011,16',Mauro Rosales Penalty - Missed,Missed,Home,Seattle Sounders FC,Mauro Rosales,Nick Rimando,15074,20:00,"Saturday, September 10",2011.0
314334.0,San Jose Earthquakes,Chicago Fire FC, Regular Season 2011,52',Chris Wondolowski Penalty - Saved,Goalkeeper save,Home,San Jose Earthquakes,Chris Wondolowski,Sean Johnson,36222,02:30,"Saturday, September 10",2011.0
314346.0,DC United,Chivas USA, Regular Season 2011,90',Dwayne De Rosario Penalty - Saved,Goalkeeper save,Home,DC United,Dwayne De Rosario,Dan Kennedy,15072,23:30,"Wednesday, September 21",2011.0
333527.0,Seattle Sounders FC,Real Salt Lake, Conference Semi-finals,56',Osvaldo Alonso Penalty - Scored,Goal,Home,Seattle Sounders FC,Osvaldo Alonso,Nick Rimando,16947,02:00,"Wednesday, November 2",2011.0
314396.0,LA Galaxy,Real Salt Lake, Conference Finals,23',Landon Donovan Penalty - Scored,Goal,Home,LA Galaxy,Landon Donovan,Nick Rimando,27000,02:00,"Sunday, November 6",2011.0
314393.0,LA Galaxy,New York Red Bulls, Conference Semi-finals,75',Landon Donovan Penalty - Scored,Goal,Home,LA Galaxy,Landon Donovan,Frank Rost,36021,03:00,"Thursday, November 3",2011.0
314388.0,San Jose Earthquakes,FC Dallas, Regular Season 2011,34',Chris Wondolowski Penalty - Scored,Goal,Home,San Jose Earthquakes,Chris Wondolowski,Kevin Hartman,17896,02:30,"Saturday, October 22",2011.0
